,police_dept,county,year,type,count
512,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Rape,0.0
513,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Rape,0.0
514,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Robbery,0.0
515,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Robbery,0.0
516,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Robbery,0.0
517,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Robbery,0.0
518,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Assaults,9.0
519,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Assaults,0.0
520,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Burglary,13.0
521,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Burglary,8.0
522,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Larceny/Theft,50.0
523,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Motor Vehicle Theft,8.0
524,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Motor Vehicle Theft,5.0
525,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Motor Vehicle Theft,0.0
526,Clear Creek County Sheriff,CLEAR CREEK,2015.0,Arson,2.0
527,Costilla County Sheriff,COSTILLA,2015.0,Murder/Manslaughter,0.0
528,Costilla County Sheriff,COSTILLA,2015.0,Negligent Manslaughter,0.0
529,Costilla County Sheriff,COSTILLA,2015.0,Rape,0.0
530,Costilla County Sheriff,COSTILLA,2015.0,Rape,0.0
531,Costilla County Sheriff,COSTILLA,2015.0,Robbery,0.0
532,Costilla County Sheriff,COSTILLA,2015.0,Robbery,0.0
533,Costilla County Sheriff,COSTILLA,2015.0,Robbery,1.0
534,Costilla County Sheriff,COSTILLA,2015.0,Robbery,0.0
535,Costilla County Sheriff,COSTILLA,2015.0,Assaults,4.0
536,Costilla County Sheriff,COSTILLA,2015.0,Assaults,0.0
537,Costilla County Sheriff,COSTILLA,2015.0,Burglary,0.0
538,Costilla County Sheriff,COSTILLA,2015.0,Burglary,0.0
539,Costilla County Sheriff,COSTILLA,2015.0,Larceny/Theft,3.0
540,Costilla County Sheriff,COSTILLA,2015.0,Motor Vehicle Theft,0.0
541,Costilla County Sheriff,COSTILLA,2015.0,Motor Vehicle Theft,0.0
542,Costilla County Sheriff,COSTILLA,2015.0,Motor Vehicle Theft,0.0
543,Costilla County Sheriff,COSTILLA,2015.0,Arson,0.0
544,Brighton PD,ADAMS,2015.0,Murder/Manslaughter,0.0
545,Brighton PD,ADAMS,2015.0,Negligent Manslaughter,0.0
546,Brighton PD,ADAMS,2015.0,Rape,35.0
547,Brighton PD,ADAMS,2015.0,Rape,1.0
548,Brighton PD,ADAMS,2015.0,Robbery,3.0
549,Brighton PD,ADAMS,2015.0,Robbery,2.0
550,Brighton PD,ADAMS,2015.0,Robbery,4.0
551,Brighton PD,ADAMS,2015.0,Robbery,8.0
552,Brighton PD,ADAMS,2015.0,Assaults,22.0
553,Brighton PD,ADAMS,2015.0,Assaults,21.0
554,Brighton PD,ADAMS,2015.0,Burglary,54.0
555,Brighton PD,ADAMS,2015.0,Burglary,84.0
556,Brighton PD,ADAMS,2015.0,Larceny/Theft,972.0
557,Brighton PD,ADAMS,2015.0,Motor Vehicle Theft,121.0
558,Brighton PD,ADAMS,2015.0,Motor Vehicle Theft,1.0
559,Brighton PD,ADAMS,2015.0,Motor Vehicle Theft,4.0
560,Brighton PD,ADAMS,2015.0,Arson,9.0
561,Colorado Springs PD,EL PASO,2015.0,Murder/Manslaughter,22.0
562,Colorado Springs PD,EL PASO,2015.0,Negligent Manslaughter,4.0
563,Colorado Springs PD,EL PASO,2015.0,Rape,320.0
564,Colorado Springs PD,EL PASO,2015.0,Rape,10.0
565,Colorado Springs PD,EL PASO,2015.0,Robbery,181.0
566,Colorado Springs PD,EL PASO,2015.0,Robbery,41.0
567,Colorado Springs PD,EL PASO,2015.0,Robbery,45.0
568,Colorado Springs PD,EL PASO,2015.0,Robbery,113.0
569,Colorado Springs PD,EL PASO,2015.0,Assaults,411.0
570,Colorado Springs PD,EL PASO,2015.0,Assaults,200.0
571,Colorado Springs PD,EL PASO,2015.0,Burglary,1097.0
572,Colorado Springs PD,EL PASO,2015.0,Burglary,1140.0
573,Colorado Springs PD,EL PASO,2015.0,Larceny/Theft,12357.0
574,Colorado Springs PD,EL PASO,2015.0,Motor Vehicle Theft,1527.0
575,Colorado Springs PD,EL PASO,2015.0,Motor Vehicle Theft,53.0
576,Colorado Springs PD,EL PASO,2015.0,Motor Vehicle Theft,48.0
577,Colorado Springs PD,EL PASO,2015.0,Arson,126.0
578,Bayfield PD,LA PLATA,2015.0,Murder/Manslaughter,0.0
579,Bayfield PD,LA PLATA,2015.0,Negligent Manslaughter,0.0
580,Bayfield PD,LA PLATA,2015.0,Rape,1.0
581,Bayfield PD,LA PLATA,2015.0,Rape,0.0
582,Bayfield PD,LA PLATA,2015.0,Robbery,0.0
583,Bayfield PD,LA PLATA,2015.0,Robbery,0.0
584,Bayfield PD,LA PLATA,2015.0,Robbery,0.0
585,Bayfield PD,LA PLATA,2015.0,Robbery,0.0
586,Bayfield PD,LA PLATA,2015.0,Assaults,0.0
587,Bayfield PD,LA PLATA,2015.0,Assaults,6.0
588,Bayfield PD,LA PLATA,2015.0,Burglary,2.0
589,Bayfield PD,LA PLATA,2015.0,Burglary,4.0
590,Bayfield PD,LA PLATA,2015.0,Larceny/Theft,46.0
591,Bayfield PD,LA PLATA,2015.0,Motor Vehicle Theft,1.0
592,Bayfield PD,LA PLATA,2015.0,Motor Vehicle Theft,0.0
593,Bayfield PD,LA PLATA,2015.0,Motor Vehicle Theft,1.0
594,Bayfield PD,LA PLATA,2015.0,Arson,0.0
595,Colorado School of Mines PD,JEFFERSON,2015.0,Murder/Manslaughter,0.0
596,Colorado School of Mines PD,JEFFERSON,2015.0,Negligent Manslaughter,0.0
597,Colorado School of Mines PD,JEFFERSON,2015.0,Rape,0.0
598,Colorado School of Mines PD,JEFFERSON,2015.0,Rape,0.0
599,Colorado School of Mines PD,JEFFERSON,2015.0,Robbery,0.0
600,Colorado School of Mines PD,JEFFERSON,2015.0,Robbery,0.0
601,Colorado School of Mines PD,JEFFERSON,2015.0,Robbery,0.0
602,Colorado School of Mines PD,JEFFERSON,2015.0,Robbery,0.0
603,Colorado School of Mines PD,JEFFERSON,2015.0,Assaults,0.0
604,Colorado School of Mines PD,JEFFERSON,2015.0,Assaults,0.0
605,Colorado School of Mines PD,JEFFERSON,2015.0,Burglary,2.0
606,Colorado School of Mines PD,JEFFERSON,2015.0,Burglary,1.0
607,Colorado School of Mines PD,JEFFERSON,2015.0,Larceny/Theft,45.0
608,Colorado School of Mines PD,JEFFERSON,2015.0,Motor Vehicle Theft,1.0
609,Colorado School of Mines PD,JEFFERSON,2015.0,Motor Vehicle Theft,0.0
610,Colorado School of Mines PD,JEFFERSON,2015.0,Motor Vehicle Theft,0.0
611,Colorado School of Mines PD,JEFFERSON,2015.0,Arson,0.0
612,Burlington PD,KIT CARSON,2015.0,Murder/Manslaughter,0.0
613,Burlington PD,KIT CARSON,2015.0,Negligent Manslaughter,0.0
614,Burlington PD,KIT CARSON,2015.0,Rape,1.0
615,Burlington PD,KIT CARSON,2015.0,Rape,0.0
616,Burlington PD,KIT CARSON,2015.0,Robbery,0.0
617,Burlington PD,KIT CARSON,2015.0,Robbery,0.0
618,Burlington PD,KIT CARSON,2015.0,Robbery,0.0
619,Burlington PD,KIT CARSON,2015.0,Robbery,0.0
620,Burlington PD,KIT CARSON,2015.0,Assaults,0.0
621,Burlington PD,KIT CARSON,2015.0,Assaults,0.0
622,Burlington PD,KIT CARSON,2015.0,Burglary,6.0
623,Burlington PD,KIT CARSON,2015.0,Burglary,6.0
624,Burlington PD,KIT CARSON,2015.0,Larceny/Theft,50.0
625,Burlington PD,KIT CARSON,2015.0,Motor Vehicle Theft,4.0
626,Burlington PD,KIT CARSON,2015.0,Motor Vehicle Theft,0.0
627,Burlington PD,KIT CARSON,2015.0,Motor Vehicle Theft,0.0
628,Burlington PD,KIT CARSON,2015.0,Arson,0.0
629,Conejos County Sheriff,CONEJOS,2015.0,Murder/Manslaughter,0.0
630,Conejos County Sheriff,CONEJOS,2015.0,Negligent Manslaughter,0.0
631,Conejos County Sheriff,CONEJOS,2015.0,Rape,0.0
632,Conejos County Sheriff,CONEJOS,2015.0,Rape,0.0
633,Conejos County Sheriff,CONEJOS,2015.0,Robbery,0.0
634,Conejos County Sheriff,CONEJOS,2015.0,Robbery,0.0
635,Conejos County Sheriff,CONEJOS,2015.0,Robbery,0.0
636,Conejos County Sheriff,CONEJOS,2015.0,Robbery,0.0
637,Conejos County Sheriff,CONEJOS,2015.0,Assaults,0.0
638,Conejos County Sheriff,CONEJOS,2015.0,Assaults,0.0
639,Conejos County Sheriff,CONEJOS,2015.0,Burglary,16.0
640,Conejos County Sheriff,CONEJOS,2015.0,Burglary,29.0
641,Conejos County Sheriff,CONEJOS,2015.0,Larceny/Theft,1.0
642,Conejos County Sheriff,CONEJOS,2015.0,Motor Vehicle Theft,4.0
643,Conejos County Sheriff,CONEJOS,2015.0,Motor Vehicle Theft,1.0
644,Conejos County Sheriff,CONEJOS,2015.0,Motor Vehicle Theft,0.0
645,Conejos County Sheriff,CONEJOS,2015.0,Arson,0.0
646,Ault PD,WELD,2015.0,Murder/Manslaughter,1.0
647,Ault PD,WELD,2015.0,Negligent Manslaughter,0.0
648,Ault PD,WELD,2015.0,Rape,1.0
649,Ault PD,WELD,2015.0,Rape,0.0
650,Ault PD,WELD,2015.0,Robbery,0.0
651,Ault PD,WELD,2015.0,Robbery,0.0
652,Ault PD,WELD,2015.0,Robbery,0.0
653,Ault PD,WELD,2015.0,Robbery,0.0
654,Ault PD,WELD,2015.0,Assaults,0.0
655,Ault PD,WELD,2015.0,Assaults,0.0
656,Ault PD,WELD,2015.0,Burglary,0.0
657,Ault PD,WELD,2015.0,Burglary,0.0
658,Ault PD,WELD,2015.0,Larceny/Theft,0.0
659,Ault PD,WELD,2015.0,Motor Vehicle Theft,0.0
660,Ault PD,WELD,2015.0,Motor Vehicle Theft,0.0
661,Ault PD,WELD,2015.0,Motor Vehicle Theft,0.0
662,Ault PD,WELD,2015.0,Arson,0.0
663,Canon City PD,FREMONT,2015.0,Murder/Manslaughter,1.0
664,Canon City PD,FREMONT,2015.0,Negligent Manslaughter,0.0
665,Canon City PD,FREMONT,2015.0,Rape,9.0
666,Canon City PD,FREMONT,2015.0,Rape,0.0
667,Canon City PD,FREMONT,2015.0,Robbery,1.0
668,Canon City PD,FREMONT,2015.0,Robbery,0.0
669,Canon City PD,FREMONT,2015.0,Robbery,1.0
670,Canon City PD,FREMONT,2015.0,Robbery,4.0
671,Canon City PD,FREMONT,2015.0,Assaults,34.0
672,Canon City PD,FREMONT,2015.0,Assaults,5.0
673,Canon City PD,FREMONT,2015.0,Burglary,36.0
674,Canon City PD,FREMONT,2015.0,Burglary,45.0
675,Canon City PD,FREMONT,2015.0,Larceny/Theft,418.0
676,Canon City PD,FREMONT,2015.0,Motor Vehicle Theft,32.0
677,Canon City PD,FREMONT,2015.0,Motor Vehicle Theft,5.0
678,Canon City PD,FREMONT,2015.0,Motor Vehicle Theft,1.0
679,Canon City PD,FREMONT,2015.0,Arson,9.0
680,Cheyenne County Sheriff,CHEYENNE,2015.0,Murder/Manslaughter,0.0
681,Cheyenne County Sheriff,CHEYENNE,2015.0,Negligent Manslaughter,0.0
682,Cheyenne County Sheriff,CHEYENNE,2015.0,Rape,0.0
683,Cheyenne County Sheriff,CHEYENNE,2015.0,Rape,0.0
684,Cheyenne County Sheriff,CHEYENNE,2015.0,Robbery,0.0
685,Cheyenne County Sheriff,CHEYENNE,2015.0,Robbery,0.0
686,Cheyenne County Sheriff,CHEYENNE,2015.0,Robbery,0.0
687,Cheyenne County Sheriff,CHEYENNE,2015.0,Robbery,0.0
688,Cheyenne County Sheriff,CHEYENNE,2015.0,Assaults,3.0
689,Cheyenne County Sheriff,CHEYENNE,2015.0,Assaults,0.0
690,Cheyenne County Sheriff,CHEYENNE,2015.0,Burglary,0.0
691,Cheyenne County Sheriff,CHEYENNE,2015.0,Burglary,1.0
692,Cheyenne County Sheriff,CHEYENNE,2015.0,Larceny/Theft,0.0
693,Cheyenne County Sheriff,CHEYENNE,2015.0,Motor Vehicle Theft,0.0
694,Cheyenne County Sheriff,CHEYENNE,2015.0,Motor Vehicle Theft,0.0
695,Cheyenne County Sheriff,CHEYENNE,2015.0,Motor Vehicle Theft,0.0
696,Cheyenne County Sheriff,CHEYENNE,2015.0,Arson,0.0
697,Carbondale PD,GARFIELD,2015.0,Murder/Manslaughter,0.0
698,Carbondale PD,GARFIELD,2015.0,Negligent Manslaughter,0.0
699,Carbondale PD,GARFIELD,2015.0,Rape,2.0
700,Carbondale PD,GARFIELD,2015.0,Rape,0.0
701,Carbondale PD,GARFIELD,2015.0,Robbery,0.0
702,Carbondale PD,GARFIELD,2015.0,Robbery,0.0
703,Carbondale PD,GARFIELD,2015.0,Robbery,0.0
704,Carbondale PD,GARFIELD,2015.0,Robbery,0.0
705,Carbondale PD,GARFIELD,2015.0,Assaults,1.0
706,Carbondale PD,GARFIELD,2015.0,Assaults,0.0
707,Carbondale PD,GARFIELD,2015.0,Burglary,4.0
708,Carbondale PD,GARFIELD,2015.0,Burglary,7.0
709,Carbondale PD,GARFIELD,2015.0,Larceny/Theft,86.0
710,Carbondale PD,GARFIELD,2015.0,Motor Vehicle Theft,7.0
711,Carbondale PD,GARFIELD,2015.0,Motor Vehicle Theft,0.0
712,Carbondale PD,GARFIELD,2015.0,Motor Vehicle Theft,0.0
713,Carbondale PD,GARFIELD,2015.0,Arson,1.0
714,Alamosa County Sheriff,ALAMOSA,2015.0,Murder/Manslaughter,0.0
715,Alamosa County Sheriff,ALAMOSA,2015.0,Negligent Manslaughter,0.0
716,Alamosa County Sheriff,ALAMOSA,2015.0,Rape,1.0
717,Alamosa County Sheriff,ALAMOSA,2015.0,Rape,0.0
718,Alamosa County Sheriff,ALAMOSA,2015.0,Robbery,0.0
719,Alamosa County Sheriff,ALAMOSA,2015.0,Robbery,0.0
720,Alamosa County Sheriff,ALAMOSA,2015.0,Robbery,0.0
721,Alamosa County Sheriff,ALAMOSA,2015.0,Robbery,0.0
722,Alamosa County Sheriff,ALAMOSA,2015.0,Assaults,0.0
723,Alamosa County Sheriff,ALAMOSA,2015.0,Assaults,2.0
724,Alamosa County Sheriff,ALAMOSA,2015.0,Burglary,2.0
725,Alamosa County Sheriff,ALAMOSA,2015.0,Burglary,0.0
726,Alamosa County Sheriff,ALAMOSA,2015.0,Larceny/Theft,26.0
727,Alamosa County Sheriff,ALAMOSA,2015.0,Motor Vehicle Theft,0.0
728,Alamosa County Sheriff,ALAMOSA,2015.0,Motor Vehicle Theft,0.0
729,Alamosa County Sheriff,ALAMOSA,2015.0,Motor Vehicle Theft,0.0
730,Alamosa County Sheriff,ALAMOSA,2015.0,Arson,1.0
731,Aspen PD,PITKIN,2015.0,Murder/Manslaughter,0.0
732,Aspen PD,PITKIN,2015.0,Negligent Manslaughter,0.0
733,Aspen PD,PITKIN,2015.0,Rape,1.0
734,Aspen PD,PITKIN,2015.0,Rape,0.0
735,Aspen PD,PITKIN,2015.0,Robbery,0.0
736,Aspen PD,PITKIN,2015.0,Robbery,0.0
737,Aspen PD,PITKIN,2015.0,Robbery,1.0
738,Aspen PD,PITKIN,2015.0,Robbery,0.0
739,Aspen PD,PITKIN,2015.0,Assaults,0.0
740,Aspen PD,PITKIN,2015.0,Assaults,2.0
741,Aspen PD,PITKIN,2015.0,Burglary,9.0
742,Aspen PD,PITKIN,2015.0,Burglary,22.0
743,Aspen PD,PITKIN,2015.0,Larceny/Theft,258.0
744,Aspen PD,PITKIN,2015.0,Motor Vehicle Theft,10.0
745,Aspen PD,PITKIN,2015.0,Motor Vehicle Theft,2.0
746,Aspen PD,PITKIN,2015.0,Motor Vehicle Theft,2.0
747,Aspen PD,PITKIN,2015.0,Arson,0.0
748,Arvada PD,JEFFERSON,2015.0,Murder/Manslaughter,2.0
749,Arvada PD,JEFFERSON,2015.0,Negligent Manslaughter,0.0
750,Arvada PD,JEFFERSON,2015.0,Rape,31.0
751,Arvada PD,JEFFERSON,2015.0,Rape,3.0
752,Arvada PD,JEFFERSON,2015.0,Robbery,16.0
753,Arvada PD,JEFFERSON,2015.0,Robbery,3.0
754,Arvada PD,JEFFERSON,2015.0,Robbery,0.0
755,Arvada PD,JEFFERSON,2015.0,Robbery,12.0
756,Arvada PD,JEFFERSON,2015.0,Assaults,26.0
757,Arvada PD,JEFFERSON,2015.0,Assaults,21.0
758,Arvada PD,JEFFERSON,2015.0,Burglary,98.0
759,Arvada PD,JEFFERSON,2015.0,Burglary,159.0
760,Arvada PD,JEFFERSON,2015.0,Larceny/Theft,2342.0
761,Arvada PD,JEFFERSON,2015.0,Motor Vehicle Theft,221.0
762,Arvada PD,JEFFERSON,2015.0,Motor Vehicle Theft,2.0
763,Arvada PD,JEFFERSON,2015.0,Motor Vehicle Theft,19.0
764,Arvada PD,JEFFERSON,2015.0,Arson,19.0
765,Cherry Hills Village PD,ARAPAHOE,2015.0,Murder/Manslaughter,0.0
766,Cherry Hills Village PD,ARAPAHOE,2015.0,Negligent Manslaughter,0.0
767,Cherry Hills Village PD,ARAPAHOE,2015.0,Rape,0.0
768,Cherry Hills Village PD,ARAPAHOE,2015.0,Rape,0.0
769,Cherry Hills Village PD,ARAPAHOE,2015.0,Robbery,0.0
770,Cherry Hills Village PD,ARAPAHOE,2015.0,Robbery,0.0
771,Cherry Hills Village PD,ARAPAHOE,2015.0,Robbery,0.0
772,Cherry Hills Village PD,ARAPAHOE,2015.0,Robbery,0.0
773,Cherry Hills Village PD,ARAPAHOE,2015.0,Assaults,1.0
774,Cherry Hills Village PD,ARAPAHOE,2015.0,Assaults,0.0
775,Cherry Hills Village PD,ARAPAHOE,2015.0,Burglary,5.0
776,Cherry Hills Village PD,ARAPAHOE,2015.0,Burglary,10.0
777,Cherry Hills Village PD,ARAPAHOE,2015.0,Larceny/Theft,71.0
778,Cherry Hills Village PD,ARAPAHOE,2015.0,Motor Vehicle Theft,6.0
779,Cherry Hills Village PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
780,Cherry Hills Village PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
781,Cherry Hills Village PD,ARAPAHOE,2015.0,Arson,1.0
782,Centennial PD,ARAPAHOE,2015.0,Murder/Manslaughter,1.0
783,Centennial PD,ARAPAHOE,2015.0,Negligent Manslaughter,0.0
784,Centennial PD,ARAPAHOE,2015.0,Rape,47.0
785,Centennial PD,ARAPAHOE,2015.0,Rape,2.0
786,Centennial PD,ARAPAHOE,2015.0,Robbery,12.0
787,Centennial PD,ARAPAHOE,2015.0,Robbery,1.0
788,Centennial PD,ARAPAHOE,2015.0,Robbery,3.0
789,Centennial PD,ARAPAHOE,2015.0,Robbery,10.0
790,Centennial PD,ARAPAHOE,2015.0,Assaults,14.0
791,Centennial PD,ARAPAHOE,2015.0,Assaults,6.0
792,Centennial PD,ARAPAHOE,2015.0,Burglary,90.0
793,Centennial PD,ARAPAHOE,2015.0,Burglary,120.0
794,Centennial PD,ARAPAHOE,2015.0,Larceny/Theft,979.0
795,Centennial PD,ARAPAHOE,2015.0,Motor Vehicle Theft,98.0
796,Centennial PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
797,Centennial PD,ARAPAHOE,2015.0,Motor Vehicle Theft,1.0
798,Centennial PD,ARAPAHOE,2015.0,Arson,10.0
799,Baca County Sheriff,BACA,2015.0,Murder/Manslaughter,0.0
800,Baca County Sheriff,BACA,2015.0,Negligent Manslaughter,0.0
801,Baca County Sheriff,BACA,2015.0,Rape,0.0
802,Baca County Sheriff,BACA,2015.0,Rape,0.0
803,Baca County Sheriff,BACA,2015.0,Robbery,0.0
804,Baca County Sheriff,BACA,2015.0,Robbery,0.0
805,Baca County Sheriff,BACA,2015.0,Robbery,0.0
806,Baca County Sheriff,BACA,2015.0,Robbery,0.0
807,Baca County Sheriff,BACA,2015.0,Assaults,5.0
808,Baca County Sheriff,BACA,2015.0,Assaults,0.0
809,Baca County Sheriff,BACA,2015.0,Burglary,1.0
810,Baca County Sheriff,BACA,2015.0,Burglary,1.0
811,Baca County Sheriff,BACA,2015.0,Larceny/Theft,2.0
812,Baca County Sheriff,BACA,2015.0,Motor Vehicle Theft,1.0
813,Baca County Sheriff,BACA,2015.0,Motor Vehicle Theft,0.0
814,Baca County Sheriff,BACA,2015.0,Motor Vehicle Theft,0.0
815,Baca County Sheriff,BACA,2015.0,Arson,0.0
816,Cortez PD,MONTEZUMA,2015.0,Murder/Manslaughter,0.0
817,Cortez PD,MONTEZUMA,2015.0,Negligent Manslaughter,0.0
818,Cortez PD,MONTEZUMA,2015.0,Rape,2.0
819,Cortez PD,MONTEZUMA,2015.0,Rape,0.0
820,Cortez PD,MONTEZUMA,2015.0,Robbery,1.0
821,Cortez PD,MONTEZUMA,2015.0,Robbery,0.0
822,Cortez PD,MONTEZUMA,2015.0,Robbery,0.0
823,Cortez PD,MONTEZUMA,2015.0,Robbery,0.0
824,Cortez PD,MONTEZUMA,2015.0,Assaults,0.0
825,Cortez PD,MONTEZUMA,2015.0,Assaults,2.0
826,Cortez PD,MONTEZUMA,2015.0,Burglary,7.0
827,Cortez PD,MONTEZUMA,2015.0,Burglary,2.0
828,Cortez PD,MONTEZUMA,2015.0,Larceny/Theft,231.0
829,Cortez PD,MONTEZUMA,2015.0,Motor Vehicle Theft,5.0
830,Cortez PD,MONTEZUMA,2015.0,Motor Vehicle Theft,0.0
831,Cortez PD,MONTEZUMA,2015.0,Motor Vehicle Theft,0.0
832,Cortez PD,MONTEZUMA,2015.0,Arson,0.0
833,Aurora PD,ARAPAHOE,2015.0,Murder/Manslaughter,24.0
834,Aurora PD,ARAPAHOE,2015.0,Negligent Manslaughter,0.0
835,Aurora PD,ARAPAHOE,2015.0,Rape,357.0
836,Aurora PD,ARAPAHOE,2015.0,Rape,32.0
837,Aurora PD,ARAPAHOE,2015.0,Robbery,204.0
838,Aurora PD,ARAPAHOE,2015.0,Robbery,39.0
839,Aurora PD,ARAPAHOE,2015.0,Robbery,29.0
840,Aurora PD,ARAPAHOE,2015.0,Robbery,174.0
841,Aurora PD,ARAPAHOE,2015.0,Assaults,189.0
842,Aurora PD,ARAPAHOE,2015.0,Assaults,176.0
843,Aurora PD,ARAPAHOE,2015.0,Burglary,1024.0
844,Aurora PD,ARAPAHOE,2015.0,Burglary,515.0
845,Aurora PD,ARAPAHOE,2015.0,Larceny/Theft,7636.0
846,Aurora PD,ARAPAHOE,2015.0,Motor Vehicle Theft,1061.0
847,Aurora PD,ARAPAHOE,2015.0,Motor Vehicle Theft,85.0
848,Aurora PD,ARAPAHOE,2015.0,Motor Vehicle Theft,46.0
849,Aurora PD,ARAPAHOE,2015.0,Arson,61.0
850,Douglas County Sheriff,DOUGLAS,2015.0,Murder/Manslaughter,1.0
851,Douglas County Sheriff,DOUGLAS,2015.0,Negligent Manslaughter,0.0
852,Douglas County Sheriff,DOUGLAS,2015.0,Rape,55.0
853,Douglas County Sheriff,DOUGLAS,2015.0,Rape,5.0
854,Douglas County Sheriff,DOUGLAS,2015.0,Robbery,6.0
855,Douglas County Sheriff,DOUGLAS,2015.0,Robbery,1.0
856,Douglas County Sheriff,DOUGLAS,2015.0,Robbery,1.0
857,Douglas County Sheriff,DOUGLAS,2015.0,Robbery,2.0
858,Douglas County Sheriff,DOUGLAS,2015.0,Assaults,29.0
859,Douglas County Sheriff,DOUGLAS,2015.0,Assaults,6.0
860,Douglas County Sheriff,DOUGLAS,2015.0,Burglary,93.0
861,Douglas County Sheriff,DOUGLAS,2015.0,Burglary,182.0
862,Douglas County Sheriff,DOUGLAS,2015.0,Larceny/Theft,1220.0
863,Douglas County Sheriff,DOUGLAS,2015.0,Motor Vehicle Theft,119.0
864,Douglas County Sheriff,DOUGLAS,2015.0,Motor Vehicle Theft,3.0
865,Douglas County Sheriff,DOUGLAS,2015.0,Motor Vehicle Theft,4.0
866,Douglas County Sheriff,DOUGLAS,2015.0,Arson,25.0
867,Buena Vista PD,CHAFFEE,2015.0,Murder/Manslaughter,0.0
868,Buena Vista PD,CHAFFEE,2015.0,Negligent Manslaughter,0.0
869,Buena Vista PD,CHAFFEE,2015.0,Rape,3.0
870,Buena Vista PD,CHAFFEE,2015.0,Rape,1.0
871,Buena Vista PD,CHAFFEE,2015.0,Robbery,0.0
872,Buena Vista PD,CHAFFEE,2015.0,Robbery,0.0
873,Buena Vista PD,CHAFFEE,2015.0,Robbery,0.0
874,Buena Vista PD,CHAFFEE,2015.0,Robbery,0.0
875,Buena Vista PD,CHAFFEE,2015.0,Assaults,1.0
876,Buena Vista PD,CHAFFEE,2015.0,Assaults,0.0
877,Buena Vista PD,CHAFFEE,2015.0,Burglary,3.0
878,Buena Vista PD,CHAFFEE,2015.0,Burglary,2.0
879,Buena Vista PD,CHAFFEE,2015.0,Larceny/Theft,46.0
880,Buena Vista PD,CHAFFEE,2015.0,Motor Vehicle Theft,3.0
881,Buena Vista PD,CHAFFEE,2015.0,Motor Vehicle Theft,0.0
882,Buena Vista PD,CHAFFEE,2015.0,Motor Vehicle Theft,0.0
883,Buena Vista PD,CHAFFEE,2015.0,Arson,0.0
884,Columbine Valley PD,ARAPAHOE,2015.0,Murder/Manslaughter,0.0
885,Columbine Valley PD,ARAPAHOE,2015.0,Negligent Manslaughter,0.0
886,Columbine Valley PD,ARAPAHOE,2015.0,Rape,0.0
887,Columbine Valley PD,ARAPAHOE,2015.0,Rape,0.0
888,Columbine Valley PD,ARAPAHOE,2015.0,Robbery,0.0
889,Columbine Valley PD,ARAPAHOE,2015.0,Robbery,0.0
890,Columbine Valley PD,ARAPAHOE,2015.0,Robbery,0.0
891,Columbine Valley PD,ARAPAHOE,2015.0,Robbery,0.0
892,Columbine Valley PD,ARAPAHOE,2015.0,Assaults,0.0
893,Columbine Valley PD,ARAPAHOE,2015.0,Assaults,0.0
894,Columbine Valley PD,ARAPAHOE,2015.0,Burglary,0.0
895,Columbine Valley PD,ARAPAHOE,2015.0,Burglary,0.0
896,Columbine Valley PD,ARAPAHOE,2015.0,Larceny/Theft,4.0
897,Columbine Valley PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
898,Columbine Valley PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
899,Columbine Valley PD,ARAPAHOE,2015.0,Motor Vehicle Theft,0.0
900,Columbine Valley PD,ARAPAHOE,2015.0,Arson,0.0
901,Center PD,SAGUACHE,2015.0,Murder/Manslaughter,0.0
902,Center PD,SAGUACHE,2015.0,Negligent Manslaughter,0.0
903,Center PD,SAGUACHE,2015.0,Rape,3.0
904,Center PD,SAGUACHE,2015.0,Rape,0.0
905,Center PD,SAGUACHE,2015.0,Robbery,0.0
906,Center PD,SAGUACHE,2015.0,Robbery,0.0
907,Center PD,SAGUACHE,2015.0,Robbery,1.0
908,Center PD,SAGUACHE,2015.0,Robbery,0.0
909,Center PD,SAGUACHE,2015.0,Assaults,0.0
910,Center PD,SAGUACHE,2015.0,Assaults,0.0
911,Center PD,SAGUACHE,2015.0,Burglary,10.0
912,Center PD,SAGUACHE,2015.0,Burglary,5.0
913,Center PD,SAGUACHE,2015.0,Larceny/Theft,21.0
914,Center PD,SAGUACHE,2015.0,Motor Vehicle Theft,5.0
915,Center PD,SAGUACHE,2015.0,Motor Vehicle Theft,0.0
916,Center PD,SAGUACHE,2015.0,Motor Vehicle Theft,1.0
