,year,police_dept,county,Arson,Assaults,Burglary,Larceny/Theft,Motor Vehicle Theft,Murder/Manslaughter,Negligent Manslaughter,Rape,Robbery
1207,2007.0,Crested Butte PD,GUNNISON,0.0,19.0,4.0,39.0,1.0,0.0,0.0,,0.0
1208,2007.0,Cripple Creek PD,TELLER,1.0,17.0,7.0,52.0,4.0,0.0,2.0,,0.0
1209,2007.0,Crowley County Sheriff,CROWLEY,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0
1210,2007.0,Custer County Sheriff,CUSTER,0.0,12.0,7.0,30.0,1.0,0.0,0.0,,0.0
1211,2007.0,Dacono PD,WELD,0.0,33.0,10.0,42.0,11.0,0.0,0.0,,0.0
1212,2007.0,De Beque PD,MESA,0.0,2.0,8.0,13.0,1.0,0.0,0.0,,0.0
1213,2007.0,Delta County Sheriff,DELTA,0.0,47.0,24.0,81.0,21.0,0.0,8.0,,0.0
1214,2007.0,Delta PD,DELTA,1.0,101.0,51.0,170.0,15.0,1.0,4.0,,0.0
1215,2007.0,Denver PD,DENVER,178.0,4613.0,5694.0,11594.0,5104.0,47.0,592.0,,1045.0
1216,2007.0,Dillon PD,SUMMIT,1.0,2.0,1.0,30.0,2.0,0.0,0.0,,0.0
1217,2007.0,Dolores County Sheriff,DOLORES,0.0,5.0,4.0,12.0,0.0,0.0,0.0,,0.0
1218,2007.0,Douglas County Sheriff,DOUGLAS,6.0,488.0,474.0,1542.0,73.0,2.0,86.0,,20.0
1219,2007.0,Durango PD,LA PLATA,4.0,186.0,89.0,778.0,49.0,1.0,48.0,,6.0
1220,2007.0,Eagle County Sheriff,EAGLE,9.0,188.0,98.0,400.0,4.0,0.0,16.0,,5.0
1221,2007.0,Eagle PD,EAGLE,0.0,22.0,23.0,86.0,12.0,0.0,2.0,,0.0
1222,2007.0,Eaton PD,WELD,0.0,14.0,14.0,23.0,0.0,0.0,0.0,,0.0
1223,2007.0,Edgewater PD,JEFFERSON,2.0,31.0,34.0,278.0,35.0,0.0,10.0,,4.0
1224,2007.0,El Paso County Sheriff,EL PASO,28.0,813.0,556.0,1303.0,257.0,1.0,132.0,,32.0
1225,2007.0,Elbert County Sheriff,ELBERT,0.0,30.0,12.0,27.0,5.0,0.0,0.0,,0.0
1226,2007.0,Elizabeth PD,ELBERT,0.0,18.0,15.0,24.0,8.0,0.0,4.0,,0.0
1227,2007.0,Empire PD,CLEAR CREEK,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,0.0
1228,2007.0,Englewood PD,ARAPAHOE,9.0,466.0,529.0,2005.0,296.0,2.0,14.0,,47.0
1229,2007.0,Erie PD,WELD,4.0,35.0,37.0,63.0,9.0,0.0,2.0,,0.0
1230,2007.0,Estes Park PD,LARIMER,2.0,53.0,23.0,108.0,4.0,0.0,0.0,,0.0
1231,2007.0,Evans PD,WELD,6.0,157.0,81.0,306.0,43.0,1.0,4.0,,7.0
1232,2007.0,Federal Heights PD,ADAMS,0.0,100.0,54.0,333.0,78.0,0.0,24.0,,19.0
1233,2007.0,Firestone PD,WELD,4.0,51.0,47.0,137.0,16.0,0.0,6.0,,0.0
1234,2007.0,Florence PD,FREMONT,0.0,30.0,11.0,72.0,7.0,0.0,2.0,,0.0
1235,2007.0,Fort Collins PD,LARIMER,23.0,1457.0,722.0,3487.0,294.0,1.0,140.0,,33.0
1236,2007.0,Fort Lewis College PD,LA PLATA,1.0,7.0,20.0,62.0,1.0,0.0,6.0,,0.0
1237,2007.0,Fort Lupton PD,WELD,6.0,47.0,33.0,142.0,15.0,0.0,0.0,,1.0
1238,2007.0,Fort Morgan PD,MORGAN,6.0,109.0,72.0,301.0,11.0,0.0,8.0,,4.0
1239,2007.0,Fountain PD,EL PASO,1.0,9.0,49.0,50.0,11.0,0.0,0.0,,3.0
1240,2007.0,Fraser/Winter Park PD,GRAND,2.0,15.0,25.0,77.0,6.0,0.0,2.0,,1.0
1241,2007.0,Frederick PD,WELD,1.0,55.0,27.0,90.0,9.0,1.0,4.0,,1.0
1242,2007.0,Fremont County Sheriff,FREMONT,2.0,80.0,64.0,163.0,12.0,1.0,2.0,,0.0
1243,2007.0,Frisco PD,SUMMIT,2.0,9.0,9.0,43.0,0.0,0.0,0.0,,0.0
1244,2007.0,Fruita PD,MESA,6.0,83.0,33.0,138.0,13.0,0.0,6.0,,3.0
1245,2007.0,Garfield County Sheriff,GARFIELD,8.0,294.0,76.0,175.0,38.0,0.0,12.0,,1.0
1246,2007.0,Gilpin County Sheriff,GILPIN,0.0,37.0,8.0,31.0,1.0,0.0,0.0,,0.0
1247,2007.0,Glendale PD,ARAPAHOE,0.0,69.0,34.0,334.0,57.0,1.0,6.0,,17.0
1248,2007.0,Glenwood Springs PD,GARFIELD,3.0,125.0,83.0,360.0,26.0,1.0,12.0,,3.0
1249,2007.0,Golden PD,JEFFERSON,7.0,82.0,50.0,362.0,34.0,0.0,3.0,,2.0
1250,2007.0,Grand County Sheriff,GRAND,0.0,49.0,30.0,125.0,1.0,0.0,0.0,,0.0
1251,2007.0,Grand Junction PD,MESA,35.0,668.0,331.0,2038.0,172.0,0.0,73.0,,31.0
1252,2007.0,Greeley PD,WELD,17.0,1053.0,704.0,2611.0,253.0,4.0,100.0,,48.0
1253,2007.0,Green Mountain Falls PD,EL PASO,1.0,10.0,11.0,19.0,1.0,0.0,2.0,,0.0
1254,2007.0,Greenwood Village PD,ARAPAHOE,5.0,78.0,145.0,520.0,38.0,0.0,2.0,,9.0
1255,2007.0,Gunnison County Sheriff,GUNNISON,0.0,15.0,15.0,20.0,3.0,0.0,0.0,,0.0
1256,2007.0,Gunnison PD,GUNNISON,0.0,83.0,95.0,286.0,14.0,0.0,6.0,,6.0
1257,2007.0,Haxtun PD,PHILLIPS,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
1258,2007.0,Hayden PD,ROUTT,3.0,17.0,7.0,47.0,2.0,0.0,2.0,,0.0
1259,2007.0,Hinsdale County Sheriff,HINSDALE,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0
1260,2007.0,Holyoke PD,PHILLIPS,0.0,3.0,2.0,10.0,0.0,0.0,1.0,,0.0
1261,2007.0,Hotchkiss PD,DELTA,0.0,15.0,5.0,20.0,1.0,0.0,0.0,,1.0
1262,2007.0,Huerfano County Sheriff,HUERFANO,0.0,21.0,7.0,107.0,15.0,0.0,0.0,,1.0
1263,2007.0,Idaho Springs PD,CLEAR CREEK,1.0,20.0,5.0,53.0,3.0,0.0,0.0,,1.0
1264,2007.0,Ignacio PD,LA PLATA,1.0,15.0,2.0,1.0,0.0,0.0,0.0,,0.0
1265,2007.0,Jackson County Sheriff,JACKSON,0.0,3.0,2.0,14.0,2.0,0.0,0.0,,0.0
1266,2007.0,Jefferson County Sheriff,JEFFERSON,29.0,1276.0,619.0,2218.0,226.0,2.0,82.0,,17.0
1267,2007.0,Johnstown PD,WELD,0.0,47.0,26.0,92.0,13.0,1.0,0.0,,1.0
1268,2007.0,Kersey PD,WELD,0.0,10.0,2.0,24.0,6.0,0.0,0.0,,0.0
1269,2007.0,Kiowa County Sheriff,KIOWA,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0
1270,2007.0,Kiowa PD,ELBERT,0.0,2.0,5.0,10.0,1.0,0.0,0.0,,0.0
1271,2007.0,La Junta PD,OTERO,3.0,115.0,50.0,218.0,13.0,0.0,6.0,,5.0
1272,2007.0,La Plata County Sheriff,LA PLATA,0.0,101.0,107.0,139.0,24.0,0.0,19.0,,0.0
1273,2007.0,La Salle PD,WELD,0.0,23.0,6.0,36.0,2.0,0.0,2.0,,0.0
1274,2007.0,La Veta PD,HUERFANO,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0
1275,2007.0,Lafayette PD,BOULDER,9.0,226.0,92.0,349.0,23.0,1.0,8.0,,9.0
1276,2007.0,Lake County Sheriff,LAKE,1.0,78.0,6.0,6.0,5.0,0.0,2.0,,2.0
1277,2007.0,Lakeside PD,JEFFERSON,0.0,2.0,5.0,51.0,1.0,0.0,0.0,,0.0
1278,2007.0,Lakewood PD,JEFFERSON,10.0,1421.0,956.0,4122.0,858.0,1.0,166.0,,152.0
1279,2007.0,Lamar PD,PROWERS,0.0,52.0,67.0,337.0,7.0,0.0,2.0,,3.0
1280,2007.0,Larimer County Sheriff,LARIMER,6.0,367.0,209.0,663.0,114.0,2.0,34.0,,7.0
1281,2007.0,Las Animas County Sheriff,LAS ANIMAS,0.0,11.0,0.0,2.0,0.0,0.0,0.0,,0.0
1282,2007.0,Las Animas PD,BENT,2.0,17.0,8.0,37.0,6.0,1.0,2.0,,0.0
1283,2007.0,Leadville PD,LAKE,0.0,34.0,10.0,37.0,1.0,0.0,0.0,,0.0
1284,2007.0,Limon PD,LINCOLN,0.0,3.0,2.0,16.0,3.0,0.0,0.0,,0.0
1285,2007.0,Littleton PD,ARAPAHOE,6.0,319.0,220.0,881.0,152.0,0.0,26.0,,20.0
1286,2007.0,Log Lane Village PD,MORGAN,0.0,4.0,2.0,6.0,0.0,0.0,0.0,,0.0
1287,2007.0,Logan County Sheriff,LOGAN,1.0,39.0,19.0,32.0,3.0,0.0,2.0,,0.0
1288,2007.0,Lone Tree PD,DOUGLAS,2.0,38.0,42.0,495.0,27.0,0.0,2.0,,6.0
1289,2007.0,Louisville PD,BOULDER,8.0,63.0,64.0,203.0,17.0,0.0,0.0,,1.0
1290,2007.0,Loveland PD,LARIMER,25.0,348.0,251.0,1408.0,75.0,1.0,34.0,,17.0
1291,2007.0,Mancos PD,MONTEZUMA,0.0,23.0,8.0,16.0,2.0,0.0,0.0,,2.0
1292,2007.0,Manitou Springs PD,EL PASO,1.0,51.0,32.0,157.0,10.0,0.0,2.0,,2.0
1293,2007.0,Meeker PD,RIO BLANCO,0.0,24.0,6.0,29.0,5.0,0.0,0.0,,0.0
1294,2007.0,Mesa County Sheriff,MESA,15.0,571.0,347.0,879.0,139.0,2.0,26.0,,17.0
1295,2007.0,Milliken PD,WELD,0.0,26.0,18.0,62.0,10.0,0.0,2.0,,0.0
1296,2007.0,Mineral County Sheriff,MINERAL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
1297,2007.0,Minturn PD,EAGLE,0.0,4.0,0.0,14.0,1.0,0.0,0.0,,0.0
1298,2007.0,Moffat County Sheriff,MOFFAT,2.0,31.0,9.0,17.0,1.0,0.0,0.0,,0.0
1299,2007.0,Monte Vista PD,RIO GRANDE,3.0,63.0,23.0,83.0,3.0,0.0,4.0,,0.0
1300,2007.0,Montezuma County Sheriff,MONTEZUMA,1.0,112.0,61.0,87.0,13.0,2.0,0.0,,1.0
1301,2007.0,Montrose County Sheriff,MONTROSE,0.0,162.0,61.0,100.0,15.0,1.0,4.0,,1.0
1302,2007.0,Montrose PD,MONTROSE,11.0,129.0,124.0,585.0,21.0,0.0,8.0,,5.0
1303,2007.0,Monument PD,EL PASO,3.0,27.0,31.0,101.0,5.0,0.0,0.0,,2.0
1304,2007.0,Morgan County Sheriff,MORGAN,0.0,55.0,9.0,39.0,5.0,0.0,0.0,,0.0
1305,2007.0,Morrison PD,JEFFERSON,0.0,7.0,4.0,16.0,0.0,0.0,0.0,,0.0
1306,2007.0,Mountain View PD,JEFFERSON,1.0,3.0,7.0,9.0,3.0,0.0,0.0,,2.0
1307,2007.0,Nederland PD,BOULDER,0.0,10.0,7.0,11.0,2.0,0.0,0.0,,0.0
1308,2007.0,New Castle PD,GARFIELD,0.0,38.0,8.0,65.0,3.0,0.0,0.0,,0.0
1309,2007.0,Northglenn PD,ADAMS,2.0,280.0,215.0,877.0,145.0,3.0,18.0,,17.0
1310,2007.0,Olathe PD,MONTROSE,0.0,11.0,4.0,18.0,5.0,0.0,2.0,,0.0
1311,2007.0,Otero County Sheriff,OTERO,0.0,24.0,12.0,38.0,4.0,0.0,2.0,,1.0
1312,2007.0,Ouray County Sheriff,OURAY,0.0,8.0,7.0,21.0,1.0,0.0,0.0,,0.0
1313,2007.0,Pagosa Springs PD,ARCHULETA,1.0,9.0,17.0,78.0,1.0,0.0,0.0,,1.0
1314,2007.0,Palisade PD,MESA,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
1315,2007.0,Parachute PD,GARFIELD,1.0,28.0,11.0,26.0,5.0,0.0,0.0,,2.0
1316,2007.0,Park County Sheriff,PARK,2.0,68.0,46.0,48.0,14.0,1.0,8.0,,0.0
1317,2007.0,Parker PD,DOUGLAS,12.0,144.0,120.0,531.0,36.0,0.0,12.0,,9.0
1318,2007.0,Phillips County Sheriff,PHILLIPS,0.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.0
1319,2007.0,Pikes Peak Community College PD,EL PASO,0.0,3.0,0.0,20.0,0.0,0.0,0.0,,0.0
1320,2007.0,Pitkin County Sheriff,PITKIN,0.0,38.0,23.0,95.0,7.0,0.0,10.0,,0.0
1321,2007.0,Platteville PD,WELD,0.0,21.0,8.0,29.0,6.0,0.0,0.0,,0.0
1322,2007.0,Prowers County Sheriff,PROWERS,0.0,11.0,5.0,21.0,3.0,0.0,4.0,,0.0
1323,2007.0,Pueblo County Sheriff,PUEBLO,3.0,454.0,295.0,1015.0,52.0,1.0,6.0,,1.0
1324,2007.0,Pueblo PD,PUEBLO,52.0,2451.0,1499.0,4526.0,588.0,6.0,86.0,,206.0
1325,2007.0,Rangely PD,RIO BLANCO,0.0,25.0,2.0,22.0,2.0,0.0,0.0,,0.0
1326,2007.0,Red Rocks Community College PD,JEFFERSON,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0
1327,2007.0,Rio Blanco County Sheriff,RIO BLANCO,0.0,5.0,0.0,2.0,1.0,0.0,0.0,,0.0
1328,2007.0,Rio Grande County Sheriff,RIO GRANDE,1.0,12.0,14.0,9.0,8.0,0.0,2.0,,0.0
1329,2007.0,Rocky Ford PD,OTERO,2.0,58.0,24.0,67.0,3.0,0.0,4.0,,1.0
1330,2007.0,Routt County Sheriff,ROUTT,1.0,24.0,6.0,22.0,6.0,0.0,0.0,,0.0
1331,2007.0,Saguache County Sheriff,SAGUACHE,1.0,12.0,7.0,5.0,0.0,0.0,0.0,,0.0
1332,2007.0,Salida PD,CHAFFEE,2.0,43.0,11.0,151.0,9.0,0.0,4.0,,0.0
1333,2007.0,San Juan County Sheriff,SAN JUAN,0.0,5.0,2.0,23.0,1.0,0.0,0.0,,0.0
1334,2007.0,San Miguel County Sheriff,SAN MIGUEL,0.0,16.0,13.0,33.0,4.0,0.0,0.0,,0.0
1335,2007.0,Sedgwick County Sheriff,SEDGWICK,0.0,4.0,2.0,6.0,0.0,0.0,0.0,,0.0
1336,2007.0,Sheridan PD,ARAPAHOE,3.0,77.0,57.0,227.0,50.0,0.0,6.0,,7.0
1337,2007.0,Silt PD,GARFIELD,2.0,27.0,13.0,26.0,4.0,0.0,4.0,,0.0
1338,2007.0,Silverthorne PD,SUMMIT,2.0,7.0,7.0,77.0,0.0,0.0,4.0,,0.0
1339,2007.0,Snowmass Village PD,PITKIN,0.0,15.0,4.0,52.0,3.0,0.0,0.0,,0.0
1340,2007.0,South Fork PD,RIO GRANDE,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,0.0
1341,2007.0,Springfield PD,BACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1342,2007.0,Steamboat Springs PD,ROUTT,2.0,132.0,57.0,391.0,20.0,1.0,4.0,,1.0
1343,2007.0,Sterling PD,LOGAN,4.0,80.0,73.0,260.0,22.0,0.0,14.0,,4.0
1344,2007.0,Summit County Sheriff,SUMMIT,2.0,45.0,41.0,258.0,4.0,0.0,12.0,,1.0
1345,2007.0,Teller County Sheriff,TELLER,2.0,28.0,22.0,49.0,6.0,1.0,2.0,,0.0
1346,2007.0,Telluride PD,SAN MIGUEL,1.0,39.0,13.0,155.0,6.0,0.0,0.0,,0.0
1347,2007.0,Thornton PD,ADAMS,28.0,922.0,740.0,2817.0,439.0,2.0,144.0,,50.0
1348,2007.0,Trinidad PD,LAS ANIMAS,2.0,106.0,83.0,153.0,15.0,1.0,4.0,,2.0
1349,2007.0,Two Rivers Task Force,GARFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1350,2007.0,Univ. Colorado - Boulder PD,BOULDER,7.0,41.0,54.0,398.0,5.0,0.0,10.0,,2.0
1351,2007.0,Univ. Colorado - Colo. Spgs. PD,EL PASO,1.0,4.0,14.0,60.0,1.0,0.0,6.0,,0.0
1352,2007.0,Univ. Colorado Health SC Center PD - Denver,DENVER,0.0,1.0,1.0,25.0,1.0,0.0,0.0,,0.0
1353,2007.0,Univ. Northern Colorado PD,WELD,0.0,7.0,23.0,178.0,6.0,0.0,8.0,,1.0
1354,2007.0,Vail PD,EAGLE,2.0,38.0,25.0,245.0,11.0,0.0,0.0,,0.0
1355,2007.0,Victor PD,TELLER,0.0,17.0,0.0,9.0,0.0,0.0,0.0,,0.0
1356,2007.0,Walsenburg PD,HUERFANO,2.0,44.0,32.0,85.0,5.0,0.0,2.0,,0.0
1357,2007.0,Walsh PD,BACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1358,2007.0,Washington County Sheriff,WASHINGTON,0.0,34.0,7.0,23.0,9.0,0.0,0.0,,0.0
1359,2007.0,Weld County Sheriff,WELD,9.0,381.0,329.0,482.0,113.0,0.0,26.0,,4.0
1360,2007.0,Westminster PD,ADAMS,19.0,644.0,454.0,2521.0,499.0,0.0,44.0,,48.0
1361,2007.0,Wheat Ridge PD,JEFFERSON,12.0,228.0,225.0,989.0,180.0,0.0,56.0,,33.0
1362,2007.0,Wiggins PD,MORGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1363,2007.0,Windsor PD,WELD,6.0,44.0,48.0,240.0,22.0,0.0,4.0,,0.0
1364,2007.0,Woodland Park PD,TELLER,0.0,56.0,14.0,87.0,3.0,1.0,4.0,,1.0
1365,2007.0,Wray PD,YUMA,0.0,6.0,0.0,2.0,0.0,0.0,0.0,,0.0
1366,2007.0,Yuma County Sheriff,YUMA,0.0,8.0,14.0,16.0,5.0,0.0,0.0,,0.0
