,county,year,minor_male,minor_female,adult_male,adult_female,minor_total,adult_total,total
1302,Elbert,2011.0,2999.0,2921.0,8503.0,8600.0,5929.0,17103.0,23032.0
1303,Elbert,2012.0,2876.0,2809.0,8621.0,8735.0,5683.0,17350.0,23033.0
1304,Elbert,2013.0,2779.0,2727.0,8773.0,8907.0,5502.0,17682.0,23184.0
1305,Elbert,2014.0,2734.0,2679.0,8992.0,9162.0,5412.0,18157.0,23569.0
1306,Elbert,2015.0,2713.0,2658.0,9247.0,9450.0,5369.0,18693.0,24062.0
1307,Elbert,2016.0,2725.0,2665.0,9410.0,9647.0,5394.0,19054.0,24448.0
1308,Elbert,2017.0,2737.0,2707.0,9635.0,9862.0,5447.0,19499.0,24946.0
1309,Elbert,2018.0,2746.0,2723.0,9828.0,10075.0,5468.0,19896.0,25364.0
1310,Elbert,2019.0,2741.0,2709.0,9968.0,10251.0,5450.0,20218.0,25668.0
1311,Elbert,2020.0,2776.0,2737.0,10181.0,10495.0,5513.0,20674.0,26187.0
1312,Elbert,2021.0,2786.0,2725.0,10303.0,10658.0,5507.0,20963.0,26470.0
1313,Elbert,2022.0,2872.0,2802.0,10600.0,10990.0,5676.0,21586.0,27262.0
1314,Elbert,2023.0,2981.0,2899.0,10937.0,11354.0,5880.0,22287.0,28167.0
1315,Elbert,2024.0,3091.0,3010.0,11263.0,11701.0,6103.0,22965.0,29068.0
1316,Elbert,2025.0,3206.0,3125.0,11597.0,12058.0,6334.0,23653.0,29987.0
1317,Elbert,2026.0,3334.0,3257.0,11938.0,12412.0,6590.0,24354.0,30944.0
1318,Elbert,2027.0,3461.0,3376.0,12247.0,12760.0,6837.0,25008.0,31845.0
1319,Elbert,2028.0,3568.0,3477.0,12557.0,13089.0,7045.0,25648.0,32693.0
1320,Elbert,2029.0,3679.0,3580.0,12832.0,13392.0,7257.0,26217.0,33474.0
1321,Elbert,2030.0,3775.0,3675.0,13085.0,13665.0,7448.0,26754.0,34202.0
1322,Elbert,2031.0,3857.0,3753.0,13321.0,13927.0,7609.0,27249.0,34858.0
1323,Elbert,2032.0,3931.0,3823.0,13543.0,14160.0,7754.0,27705.0,35459.0
1324,Elbert,2033.0,3984.0,3873.0,13753.0,14385.0,7854.0,28134.0,35988.0
1325,Elbert,2034.0,4013.0,3901.0,13943.0,14594.0,7916.0,28546.0,36462.0
1326,Elbert,2035.0,4036.0,3920.0,14114.0,14781.0,7958.0,28908.0,36866.0
1327,Elbert,2036.0,4045.0,3925.0,14272.0,14950.0,7970.0,29227.0,37197.0
1328,Elbert,2037.0,4052.0,3927.0,14398.0,15083.0,7978.0,29482.0,37460.0
1329,Elbert,2038.0,4046.0,3922.0,14507.0,15197.0,7967.0,29698.0,37665.0
1330,Elbert,2039.0,4014.0,3892.0,14606.0,15295.0,7910.0,29900.0,37810.0
1331,Elbert,2040.0,3984.0,3857.0,14678.0,15370.0,7842.0,30046.0,37888.0
1332,Elbert,2041.0,3929.0,3806.0,14735.0,15426.0,7735.0,30163.0,37898.0
1333,Elbert,2042.0,3874.0,3746.0,14797.0,15486.0,7618.0,30286.0,37904.0
1334,Elbert,2043.0,3811.0,3685.0,14858.0,15544.0,7496.0,30400.0,37896.0
1335,Elbert,2044.0,3747.0,3621.0,14912.0,15598.0,7371.0,30504.0,37875.0
1336,Elbert,2045.0,3686.0,3558.0,14971.0,15643.0,7246.0,30610.0,37856.0
1337,Elbert,2046.0,3621.0,3494.0,15023.0,15688.0,7116.0,30710.0,37826.0
1338,Elbert,2047.0,3558.0,3434.0,15069.0,15724.0,6992.0,30800.0,37792.0
1339,Elbert,2048.0,3497.0,3377.0,15114.0,15760.0,6875.0,30877.0,37752.0
1340,Elbert,2049.0,3442.0,3318.0,15161.0,15792.0,6761.0,30947.0,37708.0
1341,Elbert,2050.0,3386.0,3269.0,15199.0,15812.0,6656.0,31014.0,37670.0
1342,Fremont,1990.0,3947.0,3717.0,12789.0,11768.0,7664.0,24557.0,32221.0
1343,Fremont,1991.0,3903.0,3681.0,13058.0,11594.0,7584.0,24652.0,32236.0
1344,Fremont,1992.0,4053.0,3834.0,13920.0,12011.0,7887.0,25931.0,33818.0
1345,Fremont,1993.0,4331.0,4106.0,15261.0,12806.0,8437.0,28067.0,36504.0
1346,Fremont,1994.0,4547.0,4318.0,16435.0,13411.0,8865.0,29846.0,38711.0
1347,Fremont,1995.0,4711.0,4485.0,17467.0,13857.0,9196.0,31324.0,40520.0
1348,Fremont,1996.0,4812.0,4590.0,18303.0,14126.0,9402.0,32429.0,41831.0
1349,Fremont,1997.0,4877.0,4663.0,19029.0,14285.0,9540.0,33314.0,42854.0
1350,Fremont,1998.0,4933.0,4728.0,19740.0,14416.0,9661.0,34156.0,43817.0
1351,Fremont,1999.0,5033.0,4830.0,20627.0,14645.0,9863.0,35272.0,45135.0
1352,Fremont,2000.0,5110.0,4920.0,21495.0,14844.0,10030.0,36339.0,46369.0
1353,Fremont,2001.0,5111.0,4946.0,21714.0,14960.0,10060.0,36678.0,46738.0
1354,Fremont,2002.0,5094.0,4919.0,21871.0,15091.0,10009.0,36962.0,46971.0
1355,Fremont,2003.0,5002.0,4819.0,21918.0,15087.0,9821.0,37004.0,46825.0
1356,Fremont,2004.0,4866.0,4674.0,21925.0,15071.0,9540.0,36997.0,46537.0
1357,Fremont,2005.0,4775.0,4557.0,21956.0,15155.0,9334.0,37114.0,46448.0
1358,Fremont,2006.0,4727.0,4510.0,22145.0,15327.0,9236.0,37466.0,46702.0
1359,Fremont,2007.0,4658.0,4411.0,22177.0,15405.0,9076.0,37586.0,46662.0
1360,Fremont,2008.0,4568.0,4354.0,22339.0,15510.0,8924.0,37853.0,46777.0
1361,Fremont,2009.0,4480.0,4274.0,22386.0,15499.0,8752.0,37885.0,46637.0
1362,Fremont,2010.0,4456.0,4238.0,22579.0,15581.0,8694.0,38160.0,46854.0
1363,Fremont,2011.0,4419.0,4234.0,22756.0,15664.0,8655.0,38420.0,47075.0
1364,Fremont,2012.0,4337.0,4194.0,22847.0,15756.0,8532.0,38598.0,47130.0
1365,Fremont,2013.0,4244.0,4149.0,22949.0,15844.0,8394.0,38787.0,47181.0
1366,Fremont,2014.0,4185.0,4119.0,22956.0,15858.0,8304.0,38812.0,47116.0
1367,Fremont,2015.0,4146.0,4118.0,23011.0,15928.0,8263.0,38950.0,47213.0
1368,Fremont,2016.0,4153.0,4100.0,23024.0,16006.0,8253.0,39033.0,47286.0
1369,Fremont,2017.0,4171.0,4138.0,23146.0,16112.0,8310.0,39264.0,47574.0
1370,Fremont,2018.0,4178.0,4137.0,23362.0,16310.0,8313.0,39675.0,47988.0
1371,Fremont,2019.0,4190.0,4105.0,23555.0,16528.0,8295.0,40087.0,48382.0
1372,Fremont,2020.0,4218.0,4116.0,23794.0,16755.0,8332.0,40551.0,48883.0
1373,Fremont,2021.0,4196.0,4087.0,23854.0,16834.0,8286.0,40687.0,48973.0
1374,Fremont,2022.0,4191.0,4072.0,23836.0,16829.0,8261.0,40666.0,48927.0
1375,Fremont,2023.0,4187.0,4059.0,23823.0,16823.0,8248.0,40647.0,48895.0
1376,Fremont,2024.0,4195.0,4049.0,23804.0,16828.0,8243.0,40631.0,48874.0
1377,Fremont,2025.0,4182.0,4033.0,23815.0,16844.0,8215.0,40656.0,48871.0
1378,Fremont,2026.0,4163.0,4044.0,23865.0,16865.0,8207.0,40735.0,48942.0
1379,Fremont,2027.0,4162.0,4049.0,23898.0,16892.0,8214.0,40795.0,49009.0
1380,Fremont,2028.0,4199.0,4048.0,23910.0,16928.0,8245.0,40840.0,49085.0
1381,Fremont,2029.0,4243.0,4079.0,23929.0,16953.0,8324.0,40880.0,49204.0
1382,Fremont,2030.0,4279.0,4116.0,23977.0,16985.0,8392.0,40958.0,49350.0
1383,Fremont,2031.0,4316.0,4148.0,24024.0,17019.0,8462.0,41049.0,49511.0
1384,Fremont,2032.0,4371.0,4201.0,24056.0,17022.0,8570.0,41083.0,49653.0
1385,Fremont,2033.0,4401.0,4237.0,24104.0,17051.0,8637.0,41156.0,49793.0
1386,Fremont,2034.0,4435.0,4267.0,24154.0,17083.0,8702.0,41233.0,49935.0
1387,Fremont,2035.0,4469.0,4302.0,24208.0,17101.0,8770.0,41309.0,50079.0
1388,Fremont,2036.0,4504.0,4335.0,24255.0,17126.0,8838.0,41385.0,50223.0
1389,Fremont,2037.0,4536.0,4366.0,24298.0,17141.0,8903.0,41437.0,50340.0
1390,Fremont,2038.0,4566.0,4394.0,24352.0,17160.0,8961.0,41512.0,50473.0
1391,Fremont,2039.0,4582.0,4411.0,24412.0,17189.0,8993.0,41603.0,50596.0
1392,Fremont,2040.0,4613.0,4441.0,24469.0,17202.0,9051.0,41678.0,50729.0
1393,Fremont,2041.0,4642.0,4462.0,24528.0,17229.0,9107.0,41744.0,50851.0
1394,Fremont,2042.0,4664.0,4485.0,24587.0,17244.0,9150.0,41824.0,50974.0
1395,Fremont,2043.0,4683.0,4505.0,24651.0,17265.0,9188.0,41912.0,51100.0
1396,Fremont,2044.0,4699.0,4521.0,24717.0,17292.0,9220.0,42012.0,51232.0
1397,Fremont,2045.0,4711.0,4535.0,24786.0,17321.0,9250.0,42109.0,51359.0
1398,Fremont,2046.0,4728.0,4549.0,24861.0,17356.0,9275.0,42217.0,51492.0
1399,Fremont,2047.0,4738.0,4556.0,24937.0,17400.0,9296.0,42337.0,51633.0
1400,Fremont,2048.0,4747.0,4564.0,25017.0,17444.0,9312.0,42453.0,51765.0
1401,Fremont,2049.0,4753.0,4576.0,25097.0,17488.0,9329.0,42582.0,51911.0
1402,Fremont,2050.0,4760.0,4580.0,25174.0,17534.0,9342.0,42711.0,52053.0
1403,Garfield,1990.0,4550.0,4191.0,10817.0,10591.0,8741.0,21408.0,30149.0
1404,Garfield,1991.0,4697.0,4340.0,11231.0,10960.0,9037.0,22191.0,31228.0
1405,Garfield,1992.0,4705.0,4352.0,11297.0,10994.0,9057.0,22291.0,31348.0
1406,Garfield,1993.0,4874.0,4518.0,11769.0,11418.0,9392.0,23187.0,32579.0
1407,Garfield,1994.0,5150.0,4778.0,12489.0,12079.0,9928.0,24568.0,34496.0
1408,Garfield,1995.0,5422.0,5038.0,13212.0,12745.0,10460.0,25957.0,36417.0
1409,Garfield,1996.0,5593.0,5206.0,13703.0,13176.0,10799.0,26879.0,37678.0
1410,Garfield,1997.0,5758.0,5366.0,14169.0,13594.0,11124.0,27763.0,38887.0
1411,Garfield,1998.0,6088.0,5683.0,15054.0,14400.0,11771.0,29454.0,41225.0
1412,Garfield,1999.0,6290.0,5877.0,15622.0,14905.0,12167.0,30527.0,42694.0
1413,Garfield,2000.0,6497.0,6085.0,16223.0,15434.0,12582.0,31657.0,44239.0
1414,Garfield,2001.0,6762.0,6305.0,16843.0,15998.0,13069.0,32840.0,45909.0
1415,Garfield,2002.0,6887.0,6417.0,17148.0,16270.0,13306.0,33422.0,46728.0
1416,Garfield,2003.0,6971.0,6496.0,17462.0,16552.0,13468.0,34015.0,47483.0
1417,Garfield,2004.0,7031.0,6549.0,17739.0,16844.0,13578.0,34581.0,48159.0
1418,Garfield,2005.0,7144.0,6670.0,18182.0,17259.0,13816.0,35445.0,49261.0
1419,Garfield,2006.0,7388.0,6947.0,18905.0,17865.0,14332.0,36774.0,51106.0
1420,Garfield,2007.0,7666.0,7167.0,19439.0,18404.0,14830.0,37847.0,52677.0
1421,Garfield,2008.0,7935.0,7352.0,19990.0,18945.0,15289.0,38939.0,54228.0
1422,Garfield,2009.0,8120.0,7493.0,20445.0,19343.0,15615.0,39786.0,55401.0
1423,Garfield,2010.0,8250.0,7592.0,20736.0,19572.0,15842.0,40308.0,56150.0
1424,Garfield,2011.0,8164.0,7549.0,20865.0,19700.0,15713.0,40558.0,56271.0
1425,Garfield,2012.0,8044.0,7477.0,21024.0,19865.0,15523.0,40895.0,56418.0
1426,Garfield,2013.0,7991.0,7446.0,21250.0,20108.0,15440.0,41361.0,56801.0
1427,Garfield,2014.0,7911.0,7406.0,21477.0,20330.0,15316.0,41819.0,57135.0
1428,Garfield,2015.0,7849.0,7383.0,21709.0,20554.0,15232.0,42266.0,57498.0
1429,Garfield,2016.0,7779.0,7358.0,22087.0,20938.0,15137.0,43025.0,58162.0
1430,Garfield,2017.0,7757.0,7358.0,22447.0,21309.0,15115.0,43755.0,58870.0
1431,Garfield,2018.0,7778.0,7362.0,22859.0,21760.0,15144.0,44626.0,59770.0
1432,Garfield,2019.0,7754.0,7300.0,23273.0,22236.0,15055.0,45504.0,60559.0
1433,Garfield,2020.0,7775.0,7321.0,23824.0,22800.0,15099.0,46625.0,61724.0
1434,Garfield,2021.0,7731.0,7316.0,24161.0,23129.0,15043.0,47293.0,62336.0
1435,Garfield,2022.0,7661.0,7298.0,24608.0,23558.0,14956.0,48165.0,63121.0
1436,Garfield,2023.0,7619.0,7277.0,25062.0,24028.0,14897.0,49094.0,63991.0
1437,Garfield,2024.0,7599.0,7263.0,25511.0,24501.0,14862.0,50011.0,64873.0
1438,Garfield,2025.0,7585.0,7239.0,25983.0,25016.0,14823.0,51004.0,65827.0
1439,Garfield,2026.0,7573.0,7212.0,26507.0,25590.0,14785.0,52097.0,66882.0
1440,Garfield,2027.0,7565.0,7205.0,27054.0,26177.0,14770.0,53231.0,68001.0
1441,Garfield,2028.0,7565.0,7212.0,27645.0,26802.0,14779.0,54445.0,69224.0
1442,Garfield,2029.0,7576.0,7253.0,28257.0,27422.0,14829.0,55677.0,70506.0
1443,Garfield,2030.0,7627.0,7301.0,28857.0,28066.0,14928.0,56926.0,71854.0
1444,Garfield,2031.0,7715.0,7387.0,29427.0,28681.0,15104.0,58108.0,73212.0
1445,Garfield,2032.0,7797.0,7463.0,29996.0,29302.0,15260.0,59304.0,74564.0
1446,Garfield,2033.0,7905.0,7564.0,30550.0,29898.0,15471.0,60446.0,75917.0
1447,Garfield,2034.0,8020.0,7673.0,31095.0,30484.0,15691.0,61579.0,77270.0
1448,Garfield,2035.0,8104.0,7755.0,31655.0,31096.0,15856.0,62753.0,78609.0
1449,Garfield,2036.0,8199.0,7846.0,32209.0,31695.0,16044.0,63913.0,79957.0
1450,Garfield,2037.0,8314.0,7957.0,32742.0,32272.0,16274.0,65011.0,81285.0
1451,Garfield,2038.0,8448.0,8086.0,33253.0,32823.0,16533.0,66074.0,82607.0
1452,Garfield,2039.0,8587.0,8215.0,33758.0,33364.0,16802.0,67125.0,83927.0
1453,Garfield,2040.0,8735.0,8360.0,34235.0,33893.0,17095.0,68129.0,85224.0
1454,Garfield,2041.0,8883.0,8501.0,34719.0,34414.0,17383.0,69131.0,86514.0
1455,Garfield,2042.0,9024.0,8633.0,35170.0,34902.0,17658.0,70072.0,87730.0
1456,Garfield,2043.0,9157.0,8759.0,35600.0,35365.0,17915.0,70964.0,88879.0
1457,Garfield,2044.0,9274.0,8870.0,36007.0,35806.0,18145.0,71807.0,89952.0
1458,Garfield,2045.0,9377.0,8970.0,36386.0,36219.0,18348.0,72610.0,90958.0
1459,Garfield,2046.0,9466.0,9056.0,36750.0,36614.0,18523.0,73364.0,91887.0
1460,Garfield,2047.0,9538.0,9123.0,37094.0,36986.0,18664.0,74081.0,92745.0
1461,Garfield,2048.0,9590.0,9175.0,37423.0,37342.0,18768.0,74771.0,93539.0
1462,Garfield,2049.0,9627.0,9209.0,37732.0,37676.0,18837.0,75405.0,94242.0
1463,Garfield,2050.0,9646.0,9229.0,38025.0,37987.0,18877.0,76013.0,94890.0
1464,Gilpin,1990.0,422.0,347.0,1202.0,1099.0,769.0,2301.0,3070.0
1465,Gilpin,1991.0,416.0,347.0,1219.0,1109.0,763.0,2328.0,3091.0
1466,Gilpin,1992.0,428.0,363.0,1285.0,1163.0,791.0,2448.0,3239.0
1467,Gilpin,1993.0,436.0,375.0,1349.0,1212.0,811.0,2561.0,3372.0
1468,Gilpin,1994.0,443.0,389.0,1408.0,1259.0,832.0,2667.0,3499.0
1469,Gilpin,1995.0,456.0,402.0,1485.0,1327.0,858.0,2812.0,3670.0
1470,Gilpin,1996.0,462.0,415.0,1543.0,1369.0,877.0,2912.0,3789.0
1471,Gilpin,1997.0,481.0,439.0,1658.0,1457.0,920.0,3115.0,4035.0
1472,Gilpin,1998.0,496.0,460.0,1755.0,1530.0,956.0,3285.0,4241.0
1473,Gilpin,1999.0,522.0,490.0,1884.0,1642.0,1012.0,3526.0,4538.0
1474,Gilpin,2000.0,536.0,515.0,2013.0,1743.0,1051.0,3756.0,4807.0
1475,Gilpin,2001.0,532.0,520.0,2025.0,1750.0,1054.0,3776.0,4830.0
1476,Gilpin,2002.0,516.0,517.0,2047.0,1753.0,1032.0,3802.0,4834.0
1477,Gilpin,2003.0,518.0,502.0,2050.0,1777.0,1022.0,3825.0,4847.0
1478,Gilpin,2004.0,499.0,491.0,2058.0,1780.0,987.0,3839.0,4826.0
1479,Gilpin,2005.0,500.0,485.0,2099.0,1808.0,981.0,3912.0,4893.0
1480,Gilpin,2006.0,489.0,453.0,2129.0,1875.0,944.0,4009.0,4953.0
1481,Gilpin,2007.0,483.0,458.0,2141.0,1883.0,939.0,4017.0,4956.0
1482,Gilpin,2008.0,481.0,461.0,2196.0,1948.0,942.0,4142.0,5084.0
1483,Gilpin,2009.0,510.0,473.0,2333.0,2081.0,982.0,4410.0,5392.0
1484,Gilpin,2010.0,522.0,486.0,2370.0,2085.0,1008.0,4455.0,5463.0
1485,Gilpin,2011.0,518.0,494.0,2374.0,2089.0,1023.0,4457.0,5480.0
1486,Gilpin,2012.0,527.0,502.0,2375.0,2101.0,1028.0,4472.0,5500.0
1487,Gilpin,2013.0,524.0,503.0,2375.0,2106.0,1040.0,4471.0,5511.0
1488,Gilpin,2014.0,523.0,520.0,2383.0,2108.0,1041.0,4496.0,5537.0
1489,Gilpin,2015.0,532.0,522.0,2376.0,2128.0,1047.0,4499.0,5546.0
1490,Gilpin,2016.0,542.0,523.0,2373.0,2140.0,1068.0,4510.0,5578.0
1491,Gilpin,2017.0,550.0,533.0,2383.0,2163.0,1084.0,4550.0,5634.0
1492,Gilpin,2018.0,550.0,533.0,2420.0,2201.0,1081.0,4624.0,5705.0
1493,Gilpin,2019.0,535.0,526.0,2444.0,2237.0,1064.0,4686.0,5750.0
1494,Gilpin,2020.0,538.0,522.0,2467.0,2274.0,1058.0,4741.0,5799.0
1495,Gilpin,2021.0,534.0,517.0,2479.0,2297.0,1048.0,4775.0,5823.0
1496,Gilpin,2022.0,519.0,502.0,2476.0,2303.0,1023.0,4787.0,5810.0
1497,Gilpin,2023.0,508.0,482.0,2483.0,2322.0,992.0,4801.0,5793.0
1498,Gilpin,2024.0,496.0,472.0,2484.0,2330.0,967.0,4811.0,5778.0
1499,Gilpin,2025.0,483.0,461.0,2486.0,2339.0,944.0,4831.0,5775.0
1500,Gilpin,2026.0,467.0,448.0,2484.0,2343.0,915.0,4831.0,5746.0
1501,Gilpin,2027.0,456.0,436.0,2483.0,2355.0,893.0,4833.0,5726.0
1502,Gilpin,2028.0,442.0,420.0,2479.0,2362.0,862.0,4836.0,5698.0
1503,Gilpin,2029.0,430.0,411.0,2478.0,2366.0,843.0,4837.0,5680.0
1504,Gilpin,2030.0,421.0,405.0,2466.0,2360.0,829.0,4828.0,5657.0
1505,Gilpin,2031.0,421.0,406.0,2447.0,2361.0,826.0,4816.0,5642.0
1506,Gilpin,2032.0,417.0,401.0,2455.0,2374.0,821.0,4821.0,5642.0
1507,Gilpin,2033.0,421.0,405.0,2449.0,2374.0,823.0,4823.0,5646.0
1508,Gilpin,2034.0,420.0,405.0,2439.0,2378.0,828.0,4820.0,5648.0
1509,Gilpin,2035.0,424.0,407.0,2440.0,2377.0,832.0,4819.0,5651.0
1510,Gilpin,2036.0,421.0,407.0,2429.0,2369.0,834.0,4801.0,5635.0
1511,Gilpin,2037.0,425.0,408.0,2421.0,2370.0,833.0,4792.0,5625.0
1512,Gilpin,2038.0,437.0,421.0,2395.0,2359.0,859.0,4748.0,5607.0
1513,Gilpin,2039.0,438.0,420.0,2384.0,2348.0,855.0,4732.0,5587.0
1514,Gilpin,2040.0,438.0,421.0,2360.0,2341.0,860.0,4702.0,5562.0
1515,Gilpin,2041.0,446.0,428.0,2339.0,2325.0,871.0,4670.0,5541.0
1516,Gilpin,2042.0,447.0,431.0,2327.0,2311.0,878.0,4645.0,5523.0
1517,Gilpin,2043.0,454.0,435.0,2304.0,2305.0,886.0,4618.0,5504.0
1518,Gilpin,2044.0,454.0,436.0,2293.0,2290.0,889.0,4582.0,5471.0
1519,Gilpin,2045.0,458.0,441.0,2273.0,2283.0,895.0,4554.0,5449.0
1520,Gilpin,2046.0,459.0,440.0,2265.0,2267.0,897.0,4530.0,5427.0
1521,Gilpin,2047.0,459.0,442.0,2248.0,2260.0,899.0,4499.0,5398.0
1522,Gilpin,2048.0,460.0,441.0,2236.0,2246.0,900.0,4479.0,5379.0
1523,Gilpin,2049.0,458.0,441.0,2219.0,2240.0,898.0,4464.0,5362.0
1524,Gilpin,2050.0,457.0,439.0,2208.0,2232.0,892.0,4440.0,5332.0
1525,Grand,1990.0,1120.0,1000.0,3104.0,2743.0,2120.0,5847.0,7967.0
1526,Grand,1991.0,1154.0,1039.0,3294.0,2904.0,2193.0,6198.0,8391.0
1527,Grand,1992.0,1167.0,1054.0,3395.0,2989.0,2221.0,6384.0,8605.0
1528,Grand,1993.0,1189.0,1086.0,3544.0,3111.0,2275.0,6655.0,8930.0
1529,Grand,1994.0,1224.0,1123.0,3733.0,3268.0,2347.0,7001.0,9348.0
1530,Grand,1995.0,1278.0,1181.0,3994.0,3499.0,2459.0,7493.0,9952.0
1531,Grand,1996.0,1324.0,1236.0,4247.0,3705.0,2560.0,7952.0,10512.0
1532,Grand,1997.0,1357.0,1276.0,4447.0,3880.0,2633.0,8327.0,10960.0
1533,Grand,1998.0,1387.0,1313.0,4657.0,4054.0,2700.0,8711.0,11411.0
1534,Grand,1999.0,1430.0,1362.0,4927.0,4277.0,2792.0,9204.0,11996.0
1535,Grand,2000.0,1503.0,1444.0,5305.0,4600.0,2947.0,9905.0,12852.0
1536,Grand,2001.0,1540.0,1500.0,5502.0,4742.0,3039.0,10243.0,13282.0
1537,Grand,2002.0,1553.0,1507.0,5585.0,4821.0,3057.0,10401.0,13458.0
1538,Grand,2003.0,1557.0,1522.0,5688.0,4920.0,3078.0,10603.0,13681.0
1539,Grand,2004.0,1573.0,1541.0,5801.0,4999.0,3117.0,10800.0,13917.0
1540,Grand,2005.0,1533.0,1522.0,5829.0,5008.0,3053.0,10840.0,13893.0
1541,Grand,2006.0,1576.0,1514.0,5919.0,5125.0,3090.0,11047.0,14137.0
1542,Grand,2007.0,1578.0,1504.0,6038.0,5222.0,3079.0,11262.0,14341.0
1543,Grand,2008.0,1595.0,1519.0,6155.0,5264.0,3115.0,11416.0,14531.0
1544,Grand,2009.0,1610.0,1518.0,6192.0,5347.0,3127.0,11533.0,14660.0
1545,Grand,2010.0,1606.0,1538.0,6291.0,5355.0,3144.0,11646.0,14790.0
1546,Grand,2011.0,1583.0,1547.0,6329.0,5380.0,3120.0,11723.0,14843.0
1547,Grand,2012.0,1566.0,1540.0,6381.0,5440.0,3110.0,11815.0,14925.0
1548,Grand,2013.0,1559.0,1531.0,6390.0,5468.0,3086.0,11862.0,14948.0
1549,Grand,2014.0,1538.0,1522.0,6392.0,5488.0,3055.0,11877.0,14932.0
1550,Grand,2015.0,1535.0,1523.0,6396.0,5507.0,3052.0,11906.0,14958.0
1551,Grand,2016.0,1556.0,1534.0,6402.0,5554.0,3090.0,11952.0,15042.0
1552,Grand,2017.0,1564.0,1533.0,6436.0,5615.0,3094.0,12050.0,15144.0
1553,Grand,2018.0,1557.0,1524.0,6487.0,5705.0,3078.0,12184.0,15262.0
1554,Grand,2019.0,1541.0,1530.0,6562.0,5778.0,3069.0,12337.0,15406.0
1555,Grand,2020.0,1556.0,1562.0,6683.0,5905.0,3119.0,12592.0,15711.0
1556,Grand,2021.0,1552.0,1555.0,6684.0,5931.0,3104.0,12615.0,15719.0
1557,Grand,2022.0,1562.0,1557.0,6731.0,6015.0,3118.0,12742.0,15860.0
1558,Grand,2023.0,1577.0,1559.0,6788.0,6114.0,3136.0,12896.0,16032.0
1559,Grand,2024.0,1592.0,1561.0,6823.0,6186.0,3153.0,13018.0,16171.0
1560,Grand,2025.0,1598.0,1567.0,6877.0,6259.0,3164.0,13129.0,16293.0
1561,Grand,2026.0,1599.0,1576.0,6926.0,6334.0,3174.0,13259.0,16433.0
1562,Grand,2027.0,1592.0,1568.0,6971.0,6399.0,3163.0,13373.0,16536.0
1563,Grand,2028.0,1601.0,1557.0,7012.0,6486.0,3158.0,13491.0,16649.0
1564,Grand,2029.0,1621.0,1569.0,7053.0,6552.0,3187.0,13603.0,16790.0
1565,Grand,2030.0,1654.0,1602.0,7078.0,6605.0,3254.0,13685.0,16939.0
1566,Grand,2031.0,1685.0,1632.0,7121.0,6657.0,3316.0,13779.0,17095.0
1567,Grand,2032.0,1713.0,1658.0,7161.0,6721.0,3371.0,13880.0,17251.0
1568,Grand,2033.0,1738.0,1682.0,7208.0,6778.0,3420.0,13985.0,17405.0
1569,Grand,2034.0,1765.0,1711.0,7246.0,6833.0,3476.0,14077.0,17553.0
1570,Grand,2035.0,1787.0,1730.0,7292.0,6897.0,3516.0,14182.0,17698.0
1571,Grand,2036.0,1808.0,1751.0,7332.0,6954.0,3557.0,14291.0,17848.0
1572,Grand,2037.0,1840.0,1780.0,7365.0,7003.0,3620.0,14368.0,17988.0
1573,Grand,2038.0,1867.0,1809.0,7399.0,7049.0,3677.0,14450.0,18127.0
1574,Grand,2039.0,1885.0,1825.0,7441.0,7105.0,3713.0,14548.0,18261.0
1575,Grand,2040.0,1915.0,1854.0,7469.0,7152.0,3765.0,14626.0,18391.0
1576,Grand,2041.0,1937.0,1877.0,7510.0,7194.0,3814.0,14711.0,18525.0
1577,Grand,2042.0,1960.0,1897.0,7541.0,7244.0,3857.0,14784.0,18641.0
1578,Grand,2043.0,1979.0,1916.0,7574.0,7286.0,3899.0,14863.0,18762.0
1579,Grand,2044.0,2000.0,1934.0,7611.0,7329.0,3934.0,14935.0,18869.0
1580,Grand,2045.0,2018.0,1950.0,7639.0,7370.0,3968.0,15014.0,18982.0
1581,Grand,2046.0,2030.0,1963.0,7672.0,7416.0,3996.0,15087.0,19083.0
1582,Grand,2047.0,2041.0,1976.0,7704.0,7455.0,4018.0,15162.0,19180.0
1583,Grand,2048.0,2053.0,1982.0,7745.0,7499.0,4038.0,15241.0,19279.0
1584,Grand,2049.0,2061.0,1990.0,7778.0,7539.0,4051.0,15321.0,19372.0
1585,Grand,2050.0,2069.0,1996.0,7810.0,7588.0,4067.0,15398.0,19465.0
1586,Gunnison,1990.0,1270.0,1250.0,4179.0,3574.0,2520.0,7753.0,10273.0
1587,Gunnison,1991.0,1261.0,1235.0,4274.0,3643.0,2496.0,7917.0,10413.0
1588,Gunnison,1992.0,1287.0,1248.0,4454.0,3782.0,2535.0,8236.0,10771.0
1589,Gunnison,1993.0,1332.0,1281.0,4707.0,3986.0,2613.0,8693.0,11306.0
1590,Gunnison,1994.0,1352.0,1294.0,4892.0,4129.0,2646.0,9021.0,11667.0
1591,Gunnison,1995.0,1365.0,1298.0,5061.0,4258.0,2663.0,9319.0,11982.0
1592,Gunnison,1996.0,1372.0,1297.0,5211.0,4361.0,2669.0,9572.0,12241.0
1593,Gunnison,1997.0,1365.0,1279.0,5313.0,4439.0,2644.0,9752.0,12396.0
1594,Gunnison,1998.0,1456.0,1355.0,5803.0,4830.0,2811.0,10633.0,13444.0
1595,Gunnison,1999.0,1462.0,1354.0,5966.0,4954.0,2816.0,10920.0,13736.0
